,TeamName,Starter_1,Starter_2,Starter_3,Starter_4,Starter_5,Starter_6,Starter_7,Starter_8,Starter_9,Starter_10,Starter_11,Sub_1,Sub_2,Sub_3,Sub_4,Sub_5,Unused_1,Unused_2,Unused_3,Unused_4,Unused_5,Unused_6,Unused_7,Unused_8,Unused_9,Unused_10,Unused_11,Unused_12,Unused_13,Unused_14,Unused_15,Competition,Competition General,Date,Match
88,Paraguay,1 Antony Silva,6 Júnior Alonso,15 Gustavo Gómez,24 David Martínez,13 Alberto Espínola,23 Mathías Villasanti,16 Ángel Cardozo Lucena,19 Santiago Arzamendia,11 Ángel Romero,8 Richard Sánchez,7 Carlos González,2 Robert Rojas,26 Piris da Motta,28 Julio Enciso,18 Braian Samudio,9 Gabriel Ávalos,12 Alfredo Aguilar,22 Gerardo Ortiz,3 Omar Alderete,14 Andrés Cubas,25 Braian Ojeda,17 Kaku,21 Óscar Romero,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Fri Jul 2, 2021",Peru vs Paraguay
89,Brazil,23 Ederson,3 Thiago Silva,4 Marquinhos,16 Renan Lodi,2 Danilo,5 Casemiro,8 Fred,7 Richarlison,9 Gabriel Jesus,20 Roberto Firmino,10 Neymar,14 Éder Militão,17 Lucas Paquetá,19 Everton,-,-,1 Alisson,12 Weverton,22 Léo Ortiz,13 Emerson Royal,15 Fabinho,25 Douglas Luiz,11 Everton Ribeiro,18 Vinicius Junior,21 Gabriel Barbosa,-,-,-,-,-,-,Copa America 2021,Copa America,"Fri Jul 2, 2021",Brazil vs Chile
89,Chile,1 Claudio Bravo,18 Sebastián Vegas,6 Francisco Sierralta,17 Gary Medel,13 Erick Pulgar,8 Arturo Vidal,20 Charles Aránguiz,4 Mauricio Isla,2 Eugenio Mena,10 Alexis Sánchez,11 Eduardo Vargas,9 Jean Meneses,21 Carlos Palacios,22 Ben Brereton Díaz,3 Diego Valencia,-,12 Gabriel Arias,23 Gabriel Castellón,5 Enzo Roco,19 Tomás Alarcón,28 Claudio Baeza,14 Pablo Galdames,25 Marcelino Núñez,7 César Pinares,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Fri Jul 2, 2021",Brazil vs Chile
90,Uruguay,1 Fernando Muslera,2 José María Giménez,3 Diego Godín,17 Matías Viña,8 Nahitan Nández,5 Matías Vecino,15 Federico Valverde,6 Rodrigo Bentancur,10 Giorgian de Arrascaeta,9 Luis Suárez,21 Edinson Cavani,22 Martín Cáceres,25 Facundo Torres,-,-,-,12 Martín Campaña,23 Sergio Rochet,4 Ronald Araujo,19 Sebastián Coates,13 Giovanni González,14 Lucas Torreira,24 Fernando Gorriarán,26 Brian Ocampo,18 Maxi Gómez,20 Jonathan Rodríguez,-,-,-,-,-,Copa America 2021,Copa America,"Sat Jul 3, 2021",Uruguay vs Colombia
90,Colombia,1 David Ospina,13 Yerry Mina,23 Davinson Sánchez,6 William Tesillo,16 Daniel Muñoz,5 Wilmar Barrios,8 Gustavo Cuéllar,14 Luis Díaz,18 Rafael Borré,7 Duván Zapata,9 Luis Muriel,28 Yimmi Chará,19 Miguel Borja,-,-,-,12 Camilo Vargas,22 Aldair Quintana,3 Óscar Murillo,4 Carlos Cuesta,26 Frank Fabra,2 Stefan Medina,21 Seba Pérez,25 Baldomero Perlaza,10 Edwin Cardona,27 Jáminton Campaz,-,-,-,-,-,Copa America 2021,Copa America,"Sat Jul 3, 2021",Uruguay vs Colombia
91,Argentina,23 Emiliano Martínez,6 Germán Pezzella,19 Nicolás Otamendi,8 Marcos Acuña,26 Nahuel Molina,5 Leandro Paredes,7 Rodrigo de Paul,20 Giovani Lo Celso,15 Nicolás González,10 Lionel Messi,22 Lautaro Martínez,3 Nicolás Tagliafico,18 Guido Rodríguez,11 Ángel Di María,9 Sergio Agüero,-,1 Franco Armani,12 Agustín Marchesín,25 Lisandro Martínez,4 Gonzalo Montiel,14 Exequiel Palacios,24 Papu Gómez,21 Ángel Correa,16 Joaquín Correa,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Sat Jul 3, 2021",Argentina vs Ecuador
91,Ecuador,1 Hernán Galíndez,3 Piero Hincapié,4 Robert Arboleda,27 Diego Palacios,17 Angelo Preciado,10 Carlos Gruezo,20 Jhegson Méndez,21 Alan Franco,7 Pervis Estupiñán,15 Ángel Mena,13 Enner Valencia,23 Moisés Caicedo,19 Gonzalo Plata,9 Leonardo Campana,11 Michael Estrada,-,12 Pedro Ortíz,22 Alexander Domínguez,14 Xavier Arreaga,2 Félix Torres,16 Mario Pineida,28 Andrés Hurtado,6 Christian Noboa,8 Fidel Martínez,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Sat Jul 3, 2021",Argentina vs Ecuador
92,Argentina,23 Emiliano Martínez,2 Lucas Martínez Quarta,19 Nicolás Otamendi,3 Nicolás Tagliafico,4 Gonzalo Montiel,5 Leandro Paredes,7 Rodrigo de Paul,20 Giovani Lo Celso,15 Nicolás González,10 Lionel Messi,22 Lautaro Martínez,26 Nahuel Molina,14 Exequiel Palacios,11 Ángel Di María,16 Joaquín Correa,9 Sergio Agüero,1 Franco Armani,12 Agustín Marchesín,25 Lisandro Martínez,6 Germán Pezzella,8 Marcos Acuña,18 Guido Rodríguez,21 Ángel Correa,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 14, 2021",Argentina vs Chile
92,Chile,1 Claudio Bravo,3 Guillermo Maripán,17 Gary Medel,2 Eugenio Mena,4 Mauricio Isla,13 Erick Pulgar,8 Arturo Vidal,20 Charles Aránguiz,9 Jean Meneses,21 Carlos Palacios,11 Eduardo Vargas,5 Enzo Roco,19 Tomás Alarcón,14 Pablo Galdames,7 César Pinares,22 Ben Brereton Díaz,12 Gabriel Arias,23 Gabriel Castellón,18 Sebastián Vegas,28 Claudio Baeza,25 Marcelino Núñez,26 Clemente Montes,16 Felipe Mora,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 14, 2021",Argentina vs Chile
93,Paraguay,1 Antony Silva,6 Júnior Alonso,15 Gustavo Gómez,19 Santiago Arzamendia,13 Alberto Espínola,23 Mathías Villasanti,26 Piris da Motta,10 Miguel Almirón,11 Ángel Romero,17 Kaku,9 Gabriel Ávalos,24 David Martínez,14 Andrés Cubas,8 Richard Sánchez,28 Julio Enciso,7 Carlos González,12 Alfredo Aguilar,22 Gerardo Ortiz,2 Robert Rojas,4 Fabián Balbuena,21 Óscar Romero,18 Braian Samudio,20 Antonio Bareiro,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 14, 2021",Paraguay vs Bolivia
93,Bolivia,12 Rubén Cordano,3 José Sagredo,2 Jairo Quinteros,5 Adrián Jusino,15 Boris Céspedes,6 Leonel Justiniano,8 Diego Bejarano,19 Jorge Flores,16 Erwin Saavedra,24 Jaume Cuéllar,18 Gilbert Álvarez,17 Roberto Fernández,13 Diego Wayar,22 Danny Bejarano,21 Erwin Sánchez,11 Rodrigo Ramallo,1 Carlos Lampe,23 Javier Rojas,26 Luis Barboza,14 Moisés Villarroel,20 Ramiro Vaca,25 Jeyson Chura,7 Juan Carlos Arce,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 14, 2021",Paraguay vs Bolivia
94,Chile,1 Claudio Bravo,3 Guillermo Maripán,17 Gary Medel,2 Eugenio Mena,4 Mauricio Isla,13 Erick Pulgar,8 Arturo Vidal,20 Charles Aránguiz,9 Jean Meneses,11 Eduardo Vargas,22 Ben Brereton Díaz,19 Tomás Alarcón,7 César Pinares,27 Pablo Aránguiz,-,-,12 Gabriel Arias,23 Gabriel Castellón,18 Sebastián Vegas,5 Enzo Roco,14 Pablo Galdames,25 Marcelino Núñez,26 Clemente Montes,16 Felipe Mora,24 Luciano Arriagada,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 18, 2021",Chile vs Bolivia
94,Bolivia,1 Carlos Lampe,2 Jairo Quinteros,5 Adrián Jusino,17 Roberto Fernández,8 Diego Bejarano,6 Leonel Justiniano,20 Ramiro Vaca,7 Juan Carlos Arce,16 Erwin Saavedra,25 Jeyson Chura,18 Gilbert Álvarez,19 Jorge Flores,22 Danny Bejarano,14 Moisés Villarroel,11 Rodrigo Ramallo,-,12 Rubén Cordano,23 Javier Rojas,3 José Sagredo,26 Luis Barboza,13 Diego Wayar,15 Boris Céspedes,21 Erwin Sánchez,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 18, 2021",Chile vs Bolivia
95,Argentina,23 Emiliano Martínez,13 Cristian Romero,19 Nicolás Otamendi,8 Marcos Acuña,26 Nahuel Molina,18 Guido Rodríguez,7 Rodrigo de Paul,20 Giovani Lo Celso,15 Nicolás González,10 Lionel Messi,22 Lautaro Martínez,6 Germán Pezzella,14 Exequiel Palacios,11 Ángel Di María,16 Joaquín Correa,-,1 Franco Armani,28 Juan Musso,2 Lucas Martínez Quarta,3 Nicolás Tagliafico,4 Gonzalo Montiel,5 Leandro Paredes,24 Papu Gómez,9 Sergio Agüero,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 18, 2021",Argentina vs Uruguay
95,Uruguay,1 Fernando Muslera,2 José María Giménez,3 Diego Godín,17 Matías Viña,13 Giovanni González,14 Lucas Torreira,6 Rodrigo Bentancur,15 Federico Valverde,7 Nicolás de la Cruz,9 Luis Suárez,21 Edinson Cavani,5 Matías Vecino,8 Nahitan Nández,24 Fernando Gorriarán,26 Brian Ocampo,25 Facundo Torres,12 Martín Campaña,23 Sergio Rochet,4 Ronald Araujo,19 Sebastián Coates,22 Martín Cáceres,10 Giorgian de Arrascaeta,20 Jonathan Rodríguez,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 18, 2021",Argentina vs Uruguay
96,Uruguay,1 Fernando Muslera,2 José María Giménez,3 Diego Godín,17 Matías Viña,13 Giovanni González,5 Matías Vecino,15 Federico Valverde,7 Nicolás de la Cruz,10 Giorgian de Arrascaeta,9 Luis Suárez,21 Edinson Cavani,22 Martín Cáceres,14 Lucas Torreira,8 Nahitan Nández,25 Facundo Torres,20 Jonathan Rodríguez,12 Martín Campaña,23 Sergio Rochet,19 Sebastián Coates,11 Camilo Cándido,6 Rodrigo Bentancur,16 Brian Rodríguez,26 Brian Ocampo,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 21, 2021",Uruguay vs Chile
96,Chile,1 Claudio Bravo,3 Guillermo Maripán,6 Francisco Sierralta,17 Gary Medel,13 Erick Pulgar,8 Arturo Vidal,20 Charles Aránguiz,4 Mauricio Isla,2 Eugenio Mena,22 Ben Brereton Díaz,11 Eduardo Vargas,5 Enzo Roco,19 Tomás Alarcón,9 Jean Meneses,24 Luciano Arriagada,-,12 Gabriel Arias,23 Gabriel Castellón,18 Sebastián Vegas,28 Claudio Baeza,14 Pablo Galdames,25 Marcelino Núñez,7 César Pinares,16 Felipe Mora,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 21, 2021",Uruguay vs Chile
97,Argentina,23 Emiliano Martínez,6 Germán Pezzella,13 Cristian Romero,3 Nicolás Tagliafico,26 Nahuel Molina,5 Leandro Paredes,18 Guido Rodríguez,24 Papu Gómez,11 Ángel Di María,10 Lionel Messi,9 Sergio Agüero,7 Rodrigo de Paul,17 Nicolás Domínguez,21 Ángel Correa,16 Joaquín Correa,-,1 Franco Armani,12 Agustín Marchesín,25 Lisandro Martínez,2 Lucas Martínez Quarta,8 Marcos Acuña,4 Gonzalo Montiel,27 Julián Álvarez,22 Lautaro Martínez,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 21, 2021",Argentina vs Paraguay
97,Paraguay,1 Antony Silva,6 Júnior Alonso,15 Gustavo Gómez,19 Santiago Arzamendia,13 Alberto Espínola,14 Andrés Cubas,26 Piris da Motta,17 Kaku,10 Miguel Almirón,11 Ángel Romero,9 Gabriel Ávalos,8 Richard Sánchez,16 Ángel Cardozo Lucena,21 Óscar Romero,18 Braian Samudio,7 Carlos González,12 Alfredo Aguilar,22 Gerardo Ortiz,3 Omar Alderete,24 David Martínez,2 Robert Rojas,4 Fabián Balbuena,5 Gastón Giménez,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 21, 2021",Argentina vs Paraguay
98,Bolivia,1 Carlos Lampe,2 Jairo Quinteros,5 Adrián Jusino,17 Roberto Fernández,16 Erwin Saavedra,6 Leonel Justiniano,14 Moisés Villarroel,20 Ramiro Vaca,7 Juan Carlos Arce,25 Jeyson Chura,11 Rodrigo Ramallo,19 Jorge Flores,22 Danny Bejarano,21 Erwin Sánchez,10 Henry Vaca,9 Marcelo Moreno,12 Rubén Cordano,23 Javier Rojas,3 José Sagredo,4 Luis Haquín,13 Diego Wayar,15 Boris Céspedes,18 Gilbert Álvarez,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 24, 2021",Bolivia vs Uruguay
98,Uruguay,1 Fernando Muslera,2 José María Giménez,3 Diego Godín,17 Matías Viña,8 Nahitan Nández,5 Matías Vecino,15 Federico Valverde,7 Nicolás de la Cruz,10 Giorgian de Arrascaeta,9 Luis Suárez,21 Edinson Cavani,13 Giovanni González,6 Rodrigo Bentancur,25 Facundo Torres,18 Maxi Gómez,-,12 Martín Campaña,23 Sergio Rochet,19 Sebastián Coates,22 Martín Cáceres,11 Camilo Cándido,14 Lucas Torreira,16 Brian Rodríguez,26 Brian Ocampo,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 24, 2021",Bolivia vs Uruguay
99,Chile,1 Claudio Bravo,6 Francisco Sierralta,17 Gary Medel,2 Eugenio Mena,4 Mauricio Isla,19 Tomás Alarcón,8 Arturo Vidal,20 Charles Aránguiz,22 Ben Brereton Díaz,7 César Pinares,11 Eduardo Vargas,5 Enzo Roco,14 Pablo Galdames,9 Jean Meneses,-,-,12 Gabriel Arias,23 Gabriel Castellón,18 Sebastián Vegas,15 Daniel González,28 Claudio Baeza,25 Marcelino Núñez,26 Clemente Montes,16 Felipe Mora,24 Luciano Arriagada,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 24, 2021",Chile vs Paraguay
99,Paraguay,1 Antony Silva,6 Júnior Alonso,15 Gustavo Gómez,24 David Martínez,13 Alberto Espínola,23 Mathías Villasanti,16 Ángel Cardozo Lucena,19 Santiago Arzamendia,18 Braian Samudio,10 Miguel Almirón,7 Carlos González,3 Omar Alderete,5 Gastón Giménez,21 Óscar Romero,11 Ángel Romero,20 Antonio Bareiro,12 Alfredo Aguilar,22 Gerardo Ortiz,2 Robert Rojas,4 Fabián Balbuena,8 Richard Sánchez,17 Kaku,28 Julio Enciso,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 24, 2021",Chile vs Paraguay
100,Argentina,1 Franco Armani,25 Lisandro Martínez,6 Germán Pezzella,8 Marcos Acuña,4 Gonzalo Montiel,18 Guido Rodríguez,14 Exequiel Palacios,24 Papu Gómez,21 Ángel Correa,10 Lionel Messi,9 Sergio Agüero,5 Leandro Paredes,17 Nicolás Domínguez,20 Giovani Lo Celso,27 Julián Álvarez,22 Lautaro Martínez,12 Agustín Marchesín,28 Juan Musso,2 Lucas Martínez Quarta,19 Nicolás Otamendi,3 Nicolás Tagliafico,7 Rodrigo de Paul,15 Nicolás González,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 28, 2021",Argentina vs Bolivia
100,Bolivia,1 Carlos Lampe,4 Luis Haquín,5 Adrián Jusino,17 Roberto Fernández,8 Diego Bejarano,15 Boris Céspedes,6 Leonel Justiniano,16 Erwin Saavedra,20 Ramiro Vaca,25 Jeyson Chura,18 Gilbert Álvarez,3 José Sagredo,13 Diego Wayar,14 Moisés Villarroel,11 Rodrigo Ramallo,10 Henry Vaca,12 Rubén Cordano,23 Javier Rojas,2 Jairo Quinteros,19 Jorge Flores,21 Erwin Sánchez,7 Juan Carlos Arce,9 Marcelo Moreno,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 28, 2021",Argentina vs Bolivia
101,Uruguay,1 Fernando Muslera,2 José María Giménez,3 Diego Godín,17 Matías Viña,8 Nahitan Nández,5 Matías Vecino,15 Federico Valverde,6 Rodrigo Bentancur,7 Nicolás de la Cruz,10 Giorgian de Arrascaeta,21 Edinson Cavani,19 Sebastián Coates,22 Martín Cáceres,14 Lucas Torreira,25 Facundo Torres,9 Luis Suárez,12 Martín Campaña,23 Sergio Rochet,11 Camilo Cándido,13 Giovanni González,24 Fernando Gorriarán,26 Brian Ocampo,20 Jonathan Rodríguez,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 28, 2021",Uruguay vs Paraguay
101,Paraguay,1 Antony Silva,6 Júnior Alonso,2 Robert Rojas,3 Omar Alderete,13 Alberto Espínola,5 Gastón Giménez,23 Mathías Villasanti,18 Braian Samudio,11 Ángel Romero,10 Miguel Almirón,9 Gabriel Ávalos,24 David Martínez,14 Andrés Cubas,8 Richard Sánchez,21 Óscar Romero,7 Carlos González,12 Alfredo Aguilar,22 Gerardo Ortiz,15 Gustavo Gómez,27 Jorge Morel,25 Braian Ojeda,17 Kaku,28 Julio Enciso,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 28, 2021",Uruguay vs Paraguay
102,Brazil,1 Alisson,4 Marquinhos,14 Éder Militão,6 Renan Lodi,2 Danilo,5 Casemiro,8 Fred,17 Lucas Paquetá,10 Neymar,9 Gabriel Jesus,7 Richarlison,6 Alex Sandro,15 Fabinho,11 Everton Ribeiro,18 Vinicius Junior,21 Gabriel Barbosa,23 Ederson,12 Weverton,3 Thiago Silva,22 Felipe,13 Emerson Royal,19 Everton,20 Roberto Firmino,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 13, 2021",Brazil vs Venezuela
102,Venezuela,12 Joel Graterol,14 Luis Mago,8 Francisco La Mantia,28 Adrián Martínez,27 Yohan Cumana,21 Alexander González,5 Júnior Moreno,24 Bernaldo Manzano,13 José Martínez,23 Cristian Cásseres Jr.,9 Fernando Aristeguieta,20 Ronald Hernández,26 Edson Castillo,25 Richard Celis,11 Sergio Córdova,-,1 Wuilker Fariñez,22 Luis Romero,15 Jhon Murillo,-,-,-,-,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 13, 2021",Brazil vs Venezuela
103,Colombia,1 David Ospina,3 Óscar Murillo,13 Yerry Mina,17 Yairo Moreno,16 Daniel Muñoz,5 Wilmar Barrios,15 Mateus Uribe,11 Juan Cuadrado,10 Edwin Cardona,18 Rafael Borré,19 Miguel Borja,6 William Tesillo,23 Davinson Sánchez,8 Gustavo Cuéllar,21 Seba Pérez,7 Duván Zapata,12 Camilo Vargas,22 Aldair Quintana,2 Stefan Medina,25 Baldomero Perlaza,14 Luis Díaz,9 Luis Muriel,20 Alfredo Morelos,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 13, 2021",Colombia vs Ecuador
103,Ecuador,12 Pedro Ortíz,3 Piero Hincapié,4 Robert Arboleda,7 Pervis Estupiñán,17 Angelo Preciado,20 Jhegson Méndez,23 Moisés Caicedo,8 Fidel Martínez,19 Gonzalo Plata,11 Michael Estrada,13 Enner Valencia,10 Damián Díaz,18 Ayrton Preciado,15 Ángel Mena,26 Jordy Caicedo,-,1 Hernán Galíndez,22 Alexander Domínguez,14 Xavier Arreaga,2 Félix Torres,16 Mario Pineida,6 Christian Noboa,21 Alan Franco,9 Leonardo Campana,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 13, 2021",Colombia vs Ecuador
104,Colombia,1 David Ospina,13 Yerry Mina,23 Davinson Sánchez,6 William Tesillo,16 Daniel Muñoz,5 Wilmar Barrios,15 Mateus Uribe,11 Juan Cuadrado,10 Edwin Cardona,7 Duván Zapata,9 Luis Muriel,27 Jáminton Campaz,14 Luis Díaz,19 Miguel Borja,-,-,12 Camilo Vargas,22 Aldair Quintana,3 Óscar Murillo,4 Carlos Cuesta,2 Stefan Medina,8 Gustavo Cuéllar,21 Seba Pérez,28 Yimmi Chará,18 Rafael Borré,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 17, 2021",Colombia vs Venezuela
104,Venezuela,1 Wuilker Fariñez,14 Luis Mago,8 Francisco La Mantia,28 Adrián Martínez,27 Yohan Cumana,21 Alexander González,5 Júnior Moreno,24 Bernaldo Manzano,13 José Martínez,23 Cristian Cásseres Jr.,9 Fernando Aristeguieta,20 Ronald Hernández,6 Yangel Herrera,26 Edson Castillo,11 Sergio Córdova,-,12 Joel Graterol,22 Luis Romero,4 Sema Velázquez,25 Richard Celis,15 Jan Hurtado,-,-,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 17, 2021",Colombia vs Venezuela
105,Peru,1 Pedro Gallese,2 Luis Abram,15 Christian Ramos,16 Marcos López,3 Aldo Corzo,13 Renato Tapia,19 Yoshimar Yotún,8 Sergio Peña,10 Christian Cueva,18 André Carrillo,9 Gianluca Lapadula,7 Martín Távara,23 Alexis Arias,17 Luis Iberico,11 Álex Valera,-,12 Carlos Cáceda,21 José Carvallo,22 Alexander Callens,4 Anderson Santamaría,5 Miguel Araujo,25 Renzo Garcés,-,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 17, 2021",Peru vs Brazil
105,Brazil,23 Ederson,3 Thiago Silva,14 Éder Militão,6 Alex Sandro,2 Danilo,15 Fabinho,8 Fred,19 Everton,9 Gabriel Jesus,10 Neymar,21 Gabriel Barbosa,16 Renan Lodi,13 Emerson Royal,11 Everton Ribeiro,7 Richarlison,20 Roberto Firmino,1 Alisson,12 Weverton,4 Marquinhos,5 Casemiro,25 Douglas Luiz,17 Lucas Paquetá,18 Vinicius Junior,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 17, 2021",Peru vs Brazil
106,Venezuela,1 Wuilker Fariñez,14 Luis Mago,4 Sema Velázquez,28 Adrián Martínez,27 Yohan Cumana,21 Alexander González,5 Júnior Moreno,26 Edson Castillo,13 José Martínez,23 Cristian Cásseres Jr.,9 Fernando Aristeguieta,20 Ronald Hernández,24 Bernaldo Manzano,25 Richard Celis,11 Sergio Córdova,15 Jan Hurtado,12 Joel Graterol,22 Luis Romero,8 Francisco La Mantia,-,-,-,-,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 20, 2021",Venezuela vs Ecuador
106,Ecuador,12 Pedro Ortíz,3 Piero Hincapié,4 Robert Arboleda,7 Pervis Estupiñán,17 Angelo Preciado,20 Jhegson Méndez,23 Moisés Caicedo,18 Ayrton Preciado,15 Ángel Mena,9 Leonardo Campana,13 Enner Valencia,6 Christian Noboa,21 Alan Franco,8 Fidel Martínez,19 Gonzalo Plata,-,1 Hernán Galíndez,22 Alexander Domínguez,2 Félix Torres,24 Fernando León,16 Mario Pineida,10 Damián Díaz,11 Michael Estrada,26 Jordy Caicedo,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 20, 2021",Venezuela vs Ecuador
107,Colombia,1 David Ospina,13 Yerry Mina,23 Davinson Sánchez,6 William Tesillo,2 Stefan Medina,5 Wilmar Barrios,21 Seba Pérez,11 Juan Cuadrado,10 Edwin Cardona,7 Duván Zapata,19 Miguel Borja,8 Gustavo Cuéllar,28 Yimmi Chará,9 Luis Muriel,20 Alfredo Morelos,-,12 Camilo Vargas,22 Aldair Quintana,3 Óscar Murillo,4 Carlos Cuesta,26 Frank Fabra,16 Daniel Muñoz,25 Baldomero Perlaza,18 Rafael Borré,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 20, 2021",Colombia vs Peru
107,Peru,1 Pedro Gallese,22 Alexander Callens,15 Christian Ramos,16 Marcos López,3 Aldo Corzo,13 Renato Tapia,19 Yoshimar Yotún,8 Sergio Peña,10 Christian Cueva,18 André Carrillo,9 Gianluca Lapadula,14 Wilder Cartagena,24 Raziel García,20 Santiago Ormeño,-,-,12 Carlos Cáceda,21 José Carvallo,2 Luis Abram,4 Anderson Santamaría,5 Miguel Araujo,6 Miguel Trauco,26 Jhilmar Lora,17 Luis Iberico,11 Álex Valera,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 20, 2021",Colombia vs Peru
108,Ecuador,1 Hernán Galíndez,3 Piero Hincapié,4 Robert Arboleda,7 Pervis Estupiñán,17 Angelo Preciado,20 Jhegson Méndez,23 Moisés Caicedo,21 Alan Franco,10 Damián Díaz,18 Ayrton Preciado,9 Leonardo Campana,6 Christian Noboa,8 Fidel Martínez,15 Ángel Mena,11 Michael Estrada,26 Jordy Caicedo,12 Pedro Ortíz,22 Alexander Domínguez,14 Xavier Arreaga,2 Félix Torres,27 Diego Palacios,16 Mario Pineida,5 Dixon Arroyo,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 23, 2021",Ecuador vs Peru
108,Peru,1 Pedro Gallese,22 Alexander Callens,15 Christian Ramos,6 Miguel Trauco,3 Aldo Corzo,13 Renato Tapia,19 Yoshimar Yotún,8 Sergio Peña,10 Christian Cueva,18 André Carrillo,9 Gianluca Lapadula,5 Miguel Araujo,14 Wilder Cartagena,17 Luis Iberico,20 Santiago Ormeño,-,12 Carlos Cáceda,21 José Carvallo,2 Luis Abram,4 Anderson Santamaría,16 Marcos López,26 Jhilmar Lora,24 Raziel García,11 Álex Valera,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 23, 2021",Ecuador vs Peru
109,Colombia,1 David Ospina,13 Yerry Mina,23 Davinson Sánchez,6 William Tesillo,16 Daniel Muñoz,5 Wilmar Barrios,15 Mateus Uribe,11 Juan Cuadrado,14 Luis Díaz,7 Duván Zapata,18 Rafael Borré,3 Óscar Murillo,8 Gustavo Cuéllar,19 Miguel Borja,-,-,12 Camilo Vargas,22 Aldair Quintana,4 Carlos Cuesta,26 Frank Fabra,2 Stefan Medina,25 Baldomero Perlaza,10 Edwin Cardona,28 Yimmi Chará,9 Luis Muriel,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 23, 2021",Colombia vs Brazil
109,Brazil,12 Weverton,3 Thiago Silva,4 Marquinhos,6 Alex Sandro,2 Danilo,5 Casemiro,8 Fred,7 Richarlison,11 Everton Ribeiro,10 Neymar,9 Gabriel Jesus,16 Renan Lodi,17 Lucas Paquetá,19 Everton,21 Gabriel Barbosa,20 Roberto Firmino,23 Ederson,1 Alisson,14 Éder Militão,13 Emerson Royal,15 Fabinho,25 Douglas Luiz,18 Vinicius Junior,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 23, 2021",Colombia vs Brazil
110,Ecuador,1 Hernán Galíndez,3 Piero Hincapié,4 Robert Arboleda,27 Diego Palacios,17 Angelo Preciado,20 Jhegson Méndez,23 Moisés Caicedo,21 Alan Franco,7 Pervis Estupiñán,18 Ayrton Preciado,13 Enner Valencia,16 Mario Pineida,15 Ángel Mena,19 Gonzalo Plata,9 Leonardo Campana,-,12 Pedro Ortíz,22 Alexander Domínguez,14 Xavier Arreaga,2 Félix Torres,6 Christian Noboa,8 Fidel Martínez,11 Michael Estrada,26 Jordy Caicedo,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 27, 2021",Ecuador vs Brazil
110,Brazil,1 Alisson,4 Marquinhos,14 Éder Militão,16 Renan Lodi,13 Emerson Royal,15 Fabinho,25 Douglas Luiz,17 Lucas Paquetá,19 Everton,20 Roberto Firmino,21 Gabriel Barbosa,2 Danilo,5 Casemiro,11 Everton Ribeiro,18 Vinicius Junior,7 Richarlison,23 Ederson,12 Weverton,3 Thiago Silva,6 Alex Sandro,8 Fred,10 Neymar,9 Gabriel Jesus,-,-,-,-,-,-,-,-,Copa America 2021,Copa America,"Jun 27, 2021",Ecuador vs Brazil
